example_index,example_id,session_index,dialogue_id,dialogue_turns,api_call_count,session_input_tokens,before_memory_count,after_memory_count,before_memory_tokens,after_memory_tokens,delta_memory_count,delta_memory_tokens,add_event_ids,add_event_statuses,status,error
3,dev_0281,5,2_00114,16,1,232,16,18,322,380,2,58,"[""11a831e3-4263-4c9e-b8d2-2d2c01e8f9ec""]","[""SUCCEEDED""]",OK,
3,dev_0281,6,4_00054,18,1,245,18,19,380,434,1,54,"[""cdb10efa-8390-4c8e-a85a-d1f1d6e4bb6a""]","[""SUCCEEDED""]",OK,
3,dev_0281,7,17_00052,14,3,250,19,22,434,483,3,49,"[""b8096ff7-d7fe-4e4b-8ee0-5cd1e5ac9289""]","[""SUCCEEDED""]",OK,
3,dev_0281,8,13_00025,16,2,219,22,24,483,510,2,27,"[""4cb453a1-606f-4ed0-949a-1f810e106816""]","[""SUCCEEDED""]",OK,
3,dev_0281,9,2_00005,12,1,223,24,25,510,527,1,17,"[""41802765-a42e-4754-9fbd-472ba3e677d9""]","[""SUCCEEDED""]",OK,
4,dev_0014,0,17_00063,36,4,547,0,4,0,169,4,169,"[""2f45bb4a-e524-4993-a3dc-33391778a012""]","[""SUCCEEDED""]",OK,
4,dev_0014,1,14_00088,20,2,458,4,8,169,288,4,119,"[""60a40401-c771-42b0-9886-56213a0117c9""]","[""SUCCEEDED""]",OK,
4,dev_0014,2,19_00119,22,2,349,8,10,288,328,2,40,"[""9b9ca87b-0166-4376-bd42-ded60f7ab74e""]","[""SUCCEEDED""]",OK,
4,dev_0014,3,14_00097,24,2,327,10,13,328,385,3,57,"[""74d6e28a-4350-49f6-9499-d80616d161c5""]","[""SUCCEEDED""]",OK,
4,dev_0014,4,19_00111,16,2,161,13,14,385,406,1,21,"[""fa0b25df-e006-4a9e-a088-21496ea57d43""]","[""SUCCEEDED""]",OK,
4,dev_0014,5,14_00076,26,2,512,14,16,406,455,2,49,"[""79c3a70d-194d-4e57-a6b4-816e64e0bb10""]","[""SUCCEEDED""]",OK,
4,dev_0075,0,18_00000,36,2,594,0,4,0,142,4,142,"[""7ff055bb-8403-4c2f-a836-5b389c4c960e""]","[""SUCCEEDED""]",OK,
4,dev_0075,1,13_00055,28,3,424,4,8,142,240,4,98,"[""5e4c5f15-df42-40e2-928e-e8f35c2758da""]","[""SUCCEEDED""]",OK,
4,dev_0075,2,1_00020,24,1,353,8,12,240,351,4,111,"[""542d6867-14f8-44a4-a256-03eaaf91b2f9""]","[""SUCCEEDED""]",OK,
4,dev_0075,3,15_00119,18,2,278,12,14,351,429,2,78,"[""7aafe31a-0173-4028-aa1b-33ff20dd51ba""]","[""SUCCEEDED""]",OK,
4,dev_0075,4,2_00092,20,1,309,14,16,429,510,2,81,"[""462ee35b-9220-4d11-bd9a-b746da460f47""]","[""SUCCEEDED""]",OK,
4,dev_0075,5,13_00108,20,1,344,16,18,510,552,2,42,"[""ba2648f4-bea6-4a03-b044-f63d9fa4ec0a""]","[""SUCCEEDED""]",OK,
4,dev_0075,6,18_00015,32,2,508,18,21,552,656,3,104,"[""3b91f90e-cd6d-4b7f-b0c0-be7c0fb502f4""]","[""SUCCEEDED""]",OK,
4,dev_0075,7,16_00115,14,2,117,21,23,656,712,2,56,"[""0be9fbf0-6d3f-4c1b-9f0b-00e849cfd4dc""]","[""SUCCEEDED""]",OK,
4,dev_0122,0,8_00047,28,2,497,0,3,0,104,3,104,"[""476279aa-0a49-446c-ad27-5e99f823740f""]","[""SUCCEEDED""]",OK,
4,dev_0122,1,20_00080,20,2,354,3,8,104,197,5,93,"[""400a796e-c95b-4d16-9b5d-229cc0c945e6""]","[""SUCCEEDED""]",OK,
4,dev_0122,2,18_00046,24,3,305,8,12,197,254,4,57,"[""8feffb54-31ec-45ef-b211-379ffc6c32ef""]","[""SUCCEEDED""]",OK,
4,dev_0122,3,9_00046,18,2,242,12,16,254,327,4,73,"[""a81607b2-7288-4f5d-8629-21952784d11e""]","[""SUCCEEDED""]",OK,
4,dev_0122,4,16_00058,18,2,275,16,19,327,384,3,57,"[""6f412fdf-f830-4cd3-97f6-1452d210f547""]","[""SUCCEEDED""]",OK,
4,dev_0173,0,10_00059,18,1,187,0,2,0,28,2,28,"[""9fc62201-ddf7-49e9-a862-b25b2fb1b283""]","[""SUCCEEDED""]",OK,
4,dev_0173,1,18_00065,32,3,357,2,4,28,95,2,67,"[""a072013e-e31a-4a8d-a254-e9c0dbd5ca45""]","[""SUCCEEDED""]",OK,
4,dev_0173,2,2_00031,12,1,153,4,6,95,121,2,26,"[""927444a2-b61c-4074-9ec9-0784cd2506c5""]","[""SUCCEEDED""]",OK,
4,dev_0173,3,4_00000,10,1,166,6,8,121,153,2,32,"[""bff5200c-06af-4b1e-a84f-c057ae023302""]","[""SUCCEEDED""]",OK,
4,dev_0173,4,8_00053,18,2,162,8,11,153,202,3,49,"[""74128e07-52f1-43f4-b8b3-ea417ce7397a""]","[""SUCCEEDED""]",OK,
4,dev_0223,0,20_00045,20,3,274,0,5,0,85,5,85,"[""9c04cd5a-cd6b-4001-9d73-3e0c4ead68f0""]","[""SUCCEEDED""]",OK,
4,dev_0223,1,5_00078,6,1,85,5,7,85,109,2,24,"[""2e997434-1067-4b48-a635-dd81f076acfe""]","[""SUCCEEDED""]",OK,
4,dev_0223,2,4_00027,12,1,181,7,8,109,158,1,49,"[""45804eca-1aa1-49dc-bb6f-8cb54ee88b20""]","[""SUCCEEDED""]",OK,
4,dev_0223,3,6_00077,18,1,298,8,11,158,225,3,67,"[""92a67578-a8b3-4c27-957f-af3d9d2324a6""]","[""SUCCEEDED""]",OK,
4,dev_0223,4,12_00059,20,2,380,11,15,225,328,4,103,"[""eb5501a7-7a91-4947-97b2-a769a43b8aed""]","[""SUCCEEDED""]",OK,
4,dev_0223,5,15_00078,22,2,444,15,17,328,390,2,62,"[""326c307e-ffe7-4938-9c19-9796e3a3bac0""]","[""SUCCEEDED""]",OK,
4,dev_0223,6,16_00106,26,2,223,17,20,390,438,3,48,"[""bb8be19c-1b66-4199-8b63-7dbe47b43ad8""]","[""SUCCEEDED""]",OK,
4,dev_0223,7,3_00072,20,0,234,20,21,438,479,1,41,"[""089de6d3-11f7-44b2-948f-221ea7793474""]","[""SUCCEEDED""]",OK,
4,dev_0282,0,6_00032,28,1,343,0,3,0,58,3,58,"[""3ead710e-0138-45b1-95f8-ae723897f90d""]","[""SUCCEEDED""]",OK,
4,dev_0282,1,17_00026,14,3,328,3,7,58,136,4,78,"[""106e7f1a-5df3-48b4-bfca-6b825ec5c727""]","[""SUCCEEDED""]",OK,
4,dev_0282,2,18_00053,28,3,343,7,11,136,229,4,93,"[""510b3f9a-b134-42eb-949f-110f3404ad6b""]","[""SUCCEEDED""]",OK,
4,dev_0282,3,10_00075,14,1,193,11,13,229,295,2,66,"[""276511e9-69e0-4507-8697-ab086f317dda""]","[""SUCCEEDED""]",OK,
4,dev_0282,4,2_00100,22,1,297,13,21,295,408,8,113,"[""5b503c10-f833-436f-82a7-a2f618ee7bc5""]","[""SUCCEEDED""]",OK,
5,dev_0015,0,14_00048,32,2,410,0,6,0,111,6,111,"[""0c260ccb-0a6e-4f7c-8b43-09af4791ec9a""]","[""SUCCEEDED""]",OK,
5,dev_0015,1,14_00089,24,2,455,6,9,111,192,3,81,"[""fc6efa01-48b1-4af1-9438-9a87e4633fa1""]","[""SUCCEEDED""]",OK,
5,dev_0015,2,19_00035,18,2,376,9,11,192,257,2,65,"[""d3da0884-bd46-4d31-8151-947d571e6b44""]","[""SUCCEEDED""]",OK,
5,dev_0015,3,20_00015,18,2,372,11,13,257,337,2,80,"[""492b1c32-601d-47b6-82b4-2747420c58f1""]","[""SUCCEEDED""]",OK,
5,dev_0015,4,14_00064,26,2,421,13,14,337,382,1,45,"[""7b9acab5-5356-482a-9430-8817a1a386dd""]","[""SUCCEEDED""]",OK,
5,dev_0015,5,19_00032,22,2,339,14,16,382,440,2,58,"[""a0094fe2-f7c8-479a-a31b-a9d0436b6971""]","[""SUCCEEDED""]",OK,
5,dev_0015,6,20_00010,20,2,289,16,17,440,482,1,42,"[""ffd83bd2-a0e5-4382-b3e7-b6b55ba52bcb""]","[""SUCCEEDED""]",OK,
5,dev_0015,7,19_00107,26,2,455,17,19,482,542,2,60,"[""19ac132c-47d2-440d-8bec-6262e5cdc369""]","[""SUCCEEDED""]",OK,
5,dev_0015,8,17_00066,34,4,591,19,25,542,673,6,131,"[""b45f6415-88d4-4b56-bbfd-b80bb24ee7d2""]","[""SUCCEEDED""]",OK,
5,dev_0015,9,19_00029,30,2,450,25,27,673,733,2,60,"[""b81bf4d3-8dd2-4980-bd3f-076a43268347""]","[""SUCCEEDED""]",OK,
5,dev_0076,0,3_00105,8,1,103,0,3,0,36,3,36,"[""144a9036-d6ed-4de2-a288-e6368f9d359f""]","[""SUCCEEDED""]",OK,
5,dev_0076,1,6_00094,14,1,143,3,4,36,75,1,39,"[""0ac0e36c-4fd2-49ba-9617-83607c257377""]","[""SUCCEEDED""]",OK,
5,dev_0076,2,2_00035,12,1,231,4,5,75,101,1,26,"[""4f5549e8-b414-4b4a-b69a-783f96fa5d67""]","[""SUCCEEDED""]",OK,
5,dev_0076,3,20_00097,16,2,200,5,7,101,144,2,43,"[""0e010006-a91a-4ae6-b8ca-9e984446bc35""]","[""SUCCEEDED""]",OK,
5,dev_0076,4,16_00050,22,2,301,7,10,144,233,3,89,"[""b2444e16-c204-4ccb-b2e2-387ca4202990""]","[""SUCCEEDED""]",OK,
5,dev_0076,5,13_00075,22,3,333,10,13,233,359,3,126,"[""cd5aaf67-77bf-4f07-b7f9-6c268441b2ea""]","[""SUCCEEDED""]",OK,
5,dev_0076,6,3_00027,10,0,122,13,15,359,403,2,44,"[""275fa3db-5bca-4283-969a-d6edf103f096""]","[""SUCCEEDED""]",OK,
5,dev_0076,7,13_00119,26,1,403,15,19,403,504,4,101,"[""89b3ce60-e7e4-4858-8b6b-66c20a934c2f""]","[""SUCCEEDED""]",OK,
5,dev_0124,0,9_00006,20,2,255,0,5,0,71,5,71,"[""041d3752-e6b3-455b-b77e-fff8170d70a8""]","[""SUCCEEDED""]",OK,
5,dev_0124,1,2_00048,22,1,334,5,7,71,122,2,51,"[""678017a6-049c-40ae-b164-67adfbbc36d8""]","[""SUCCEEDED""]",OK,
5,dev_0124,2,10_00127,14,2,137,7,10,122,145,3,23,"[""b3bf1502-1428-4216-928e-c76c3fc0958a""]","[""SUCCEEDED""]",OK,
5,dev_0124,3,12_00033,32,2,609,10,12,145,196,2,51,"[""178e91b1-c435-4255-8c74-f68a0e50a56b""]","[""SUCCEEDED""]",OK,
5,dev_0124,4,10_00012,16,2,207,12,14,196,254,2,58,"[""1676e72a-2894-4068-9ac8-88207369ad6e""]","[""SUCCEEDED""]",OK,
5,dev_0124,5,5_00061,8,1,175,14,15,254,299,1,45,"[""a7c238ac-0651-4263-8ffe-cad61082ffbc""]","[""SUCCEEDED""]",OK,
5,dev_0174,0,20_00071,24,2,174,0,3,0,77,3,77,"[""44c8d42c-2f5a-454c-81bb-77022e264547""]","[""SUCCEEDED""]",OK,
5,dev_0174,1,14_00085,20,2,438,3,6,77,152,3,75,"[""ec30a0a1-ca83-4904-9f6d-3bd86c36fcdf""]","[""SUCCEEDED""]",OK,
5,dev_0174,2,1_00029,10,1,149,6,7,152,170,1,18,"[""3dced5a7-5acd-4c8a-85d1-b9e60d16c701""]","[""SUCCEEDED""]",OK,
5,dev_0174,3,1_00007,12,1,241,7,8,170,204,1,34,"[""d70beba0-88e4-46ad-8071-4f69791436df""]","[""SUCCEEDED""]",OK,
5,dev_0174,4,9_00028,22,2,408,8,13,204,283,5,79,"[""41dbba0c-0dff-4155-b901-ca9fcbbbb805""]","[""SUCCEEDED""]",OK,
5,dev_0174,5,14_00124,18,3,412,13,16,283,348,3,65,"[""2e340c7f-6c56-477a-a15f-1a6279142f2a""]","[""SUCCEEDED""]",OK,
5,dev_0174,6,13_00070,18,3,336,16,19,348,427,3,79,"[""ed7f4d5d-073c-4329-947d-f83ab560f439""]","[""SUCCEEDED""]",OK,
5,dev_0224,0,12_00072,20,2,166,0,4,0,56,4,56,"[""81a80aee-1f2c-4ae7-a0b1-d47a63e79fbb""]","[""SUCCEEDED""]",OK,
5,dev_0224,1,8_00006,26,2,436,4,6,56,135,2,79,"[""41b4b381-29b2-482a-b410-1018b472c5c9""]","[""SUCCEEDED""]",OK,
5,dev_0224,2,13_00078,22,3,426,6,9,135,211,3,76,"[""6eb6983d-c40b-465e-9e61-63024ff8808b""]","[""SUCCEEDED""]",OK,
5,dev_0224,3,8_00082,24,2,494,9,12,211,313,3,102,"[""5081e6ce-b41d-409c-a8c8-f29ba83780f9""]","[""SUCCEEDED""]",OK,
5,dev_0224,4,8_00024,30,2,559,12,15,313,410,3,97,"[""8ae0b03f-2c32-462a-b827-2a29882d0ca4""]","[""SUCCEEDED""]",OK,
5,dev_0283,0,16_00035,26,3,433,0,3,0,71,3,71,"[""cfc63b36-6a06-4969-ac17-005b5ad673d4""]","[""SUCCEEDED""]",OK,
5,dev_0283,1,2_00024,10,1,147,3,4,71,85,1,14,"[""db2d2f90-5c4d-44d4-b16a-8c983c00b0dc""]","[""SUCCEEDED""]",OK,
5,dev_0283,2,1_00019,10,1,231,4,6,85,139,2,54,"[""6c2ce59d-c21e-4452-836d-d18377720d06""]","[""SUCCEEDED""]",OK,
5,dev_0283,3,14_00019,20,2,413,6,11,139,280,5,141,"[""cc6681a7-1954-491a-ae39-da42cb7210e2""]","[""SUCCEEDED""]",OK,
5,dev_0283,4,3_00043,20,0,377,11,15,280,380,4,100,"[""d4c699a3-9f2f-45e1-8c4e-438d37d268fa""]","[""SUCCEEDED""]",OK,
6,dev_0020,0,6_00117,12,1,163,0,2,0,23,2,23,"[""2d2a0fe7-a640-4de2-b1e8-3cf54ed11a08""]","[""SUCCEEDED""]",OK,
6,dev_0020,1,1_00084,12,1,253,2,3,23,66,1,43,"[""cf727d94-68ad-4e78-90e7-3eb76ba5bf18""]","[""SUCCEEDED""]",OK,
6,dev_0020,2,18_00108,24,2,352,3,10,66,191,7,125,"[""2d3a6e76-5f4a-4a96-a2a0-59c9393092c9""]","[""SUCCEEDED""]",OK,
6,dev_0020,3,12_00034,26,2,377,10,12,191,273,2,82,"[""d0e90de0-f83c-4be9-a2b7-aef75161b2a9""]","[""SUCCEEDED""]",OK,
6,dev_0020,4,3_00121,8,1,148,12,15,273,329,3,56,"[""37ad8d81-6395-4617-86bd-3b0912fd4285""]","[""SUCCEEDED""]",OK,
6,dev_0020,5,13_00123,38,1,620,15,17,329,384,2,55,"[""7295fd6e-3049-4d72-a255-225845fe4e16""]","[""SUCCEEDED""]",OK,
6,dev_0020,6,9_00104,10,1,168,17,21,384,437,4,53,"[""c51b7356-01cc-4165-812a-c4e167261399""]","[""SUCCEEDED""]",OK,
6,dev_0020,7,11_00106,22,1,300,21,24,437,497,3,60,"[""276ae414-e52a-4f22-b4a3-94da113f7928""]","[""SUCCEEDED""]",OK,
6,dev_0020,8,9_00113,12,1,172,24,26,497,538,2,41,"[""33e1a0fd-456d-4cb7-9a0a-057d7e358c9b""]","[""SUCCEEDED""]",OK,
6,dev_0020,9,20_00012,20,2,307,26,30,538,606,4,68,"[""679ae18f-e4bb-426b-b014-4570f03584bb""]","[""SUCCEEDED""]",OK,
6,dev_0078,0,15_00049,26,2,387,0,2,0,55,2,55,"[""17ab1051-0e09-4bc6-97a9-c80e6903240a""]","[""SUCCEEDED""]",OK,
6,dev_0078,1,13_00053,26,3,304,2,4,55,102,2,47,"[""8812c60c-3762-4675-94e3-3b9407ec8069""]","[""SUCCEEDED""]",OK,
6,dev_0078,2,6_00012,12,1,156,4,8,102,145,4,43,"[""e172b7ca-fbb7-42a7-a177-63c2ffb3be18""]","[""SUCCEEDED""]",OK,
6,dev_0078,3,20_00009,18,2,286,8,10,145,198,2,53,"[""ee6c3ed5-56d6-474c-820a-9d628bcc9a3b""]","[""SUCCEEDED""]",OK,
6,dev_0078,4,2_00127,14,0,126,10,11,198,213,1,15,"[""59d9366f-8269-40e5-b45f-6ca63edd36ef""]","[""SUCCEEDED""]",OK,
6,dev_0126,0,14_00084,20,2,365,0,4,0,92,4,92,"[""f1183000-94b4-481a-a224-6494f06200ba""]","[""SUCCEEDED""]",OK,
6,dev_0126,1,4_00021,10,1,146,4,6,92,124,2,32,"[""7a539beb-4049-40af-96b8-7495f4bbacf5""]","[""SUCCEEDED""]",OK,
6,dev_0126,2,17_00115,42,2,714,6,11,124,255,5,131,"[""f89f6355-5a16-44b2-a14e-d1ca259bbbc3""]","[""SUCCEEDED""]",OK,
6,dev_0126,3,19_00118,22,2,347,11,16,255,355,5,100,"[""3cbcc779-768b-4514-8f48-e0ed53972e22""]","[""SUCCEEDED""]",OK,
6,dev_0126,4,11_00040,18,2,241,16,18,355,405,2,50,"[""0e3442c0-2ea8-4efe-92b8-d1d4e21e8e1c""]","[""SUCCEEDED""]",OK,
6,dev_0126,5,12_00029,22,2,390,18,21,405,498,3,93,"[""3f5aca85-d3de-4b6a-97cf-b42a3c31e24f""]","[""SUCCEEDED""]",OK,
6,dev_0126,6,16_00080,18,2,260,21,23,498,554,2,56,"[""c9dbd196-069f-40ec-b095-065ef633e8ae""]","[""SUCCEEDED""]",OK,
6,dev_0126,7,19_00067,32,2,564,23,27,554,655,4,101,"[""eb18c8b0-b707-41b1-9086-20110eae3a2a""]","[""SUCCEEDED""]",OK,
6,dev_0126,8,11_00027,20,2,237,27,30,655,696,3,41,"[""baa0450c-8172-427e-94be-fb73c63bb212""]","[""SUCCEEDED""]",OK,
6,dev_0126,9,7_00062,22,1,311,30,34,696,757,4,61,"[""d0636db8-5d41-4f9c-acd5-8088d4d97add""]","[""SUCCEEDED""]",OK,
6,dev_0175,0,13_00033,20,2,319,0,2,0,41,2,41,"[""6960388d-39d4-4319-9586-f29bd71ebf32""]","[""SUCCEEDED""]",OK,
6,dev_0175,1,20_00082,18,2,203,2,4,41,117,2,76,"[""3e3c4861-fc20-409e-a940-596f53adab1e""]","[""SUCCEEDED""]",OK,
6,dev_0175,2,10_00096,18,2,225,4,6,117,166,2,49,"[""6f989035-5f97-42e9-afd5-675c9e592be2""]","[""SUCCEEDED""]",OK,
6,dev_0175,3,19_00060,26,2,421,6,9,166,269,3,103,"[""a55f78f0-3848-463d-902d-ea24a1d25ecd""]","[""SUCCEEDED""]",OK,
6,dev_0175,4,1_00001,12,1,270,9,13,269,368,4,99,"[""08ed1c75-c2d7-4a93-8cc5-00a253d665fe""]","[""SUCCEEDED""]",OK,
6,dev_0175,5,15_00095,20,2,371,13,15,368,444,2,76,"[""dc935bb8-6b2f-4796-b7dd-4a528e197ddb""]","[""SUCCEEDED""]",OK,
6,dev_0175,6,5_00112,8,0,101,15,16,444,460,1,16,"[""057a53d9-96a2-44f4-abf8-5262a2f7bee9""]","[""SUCCEEDED""]",OK,
6,dev_0175,7,10_00023,18,2,244,16,20,460,524,4,64,"[""d61b7c78-7eae-49fd-9455-4b0e2b46a8ca""]","[""SUCCEEDED""]",OK,
6,dev_0226,0,12_00104,22,2,219,0,3,0,59,3,59,"[""95c662a4-d41b-4a75-b043-738b19b78bd8""]","[""SUCCEEDED""]",OK,
6,dev_0226,1,4_00033,18,1,309,3,7,59,122,4,63,"[""da0e8cc2-108d-4ebd-8600-8377efec2db7""]","[""SUCCEEDED""]",OK,
6,dev_0226,2,10_00115,20,2,231,7,10,122,181,3,59,"[""632433b8-c1b3-4167-b6e2-eabb486736b2""]","[""SUCCEEDED""]",OK,
6,dev_0226,3,5_00077,8,1,159,10,13,181,217,3,36,"[""150bc43f-1abd-44a9-8bcc-006c5a063fdb""]","[""SUCCEEDED""]",OK,
6,dev_0226,4,10_00095,18,2,216,13,14,217,261,1,44,"[""0bb8dec8-5a8d-4535-b0e7-10e70904c4a8""]","[""SUCCEEDED""]",OK,
6,dev_0226,5,15_00036,22,2,378,14,16,261,341,2,80,"[""e03df029-4419-46d7-bda7-6dc83942f9ed""]","[""SUCCEEDED""]",OK,
6,dev_0226,6,20_00019,20,3,358,16,19,341,399,3,58,"[""8749a7d8-665c-41ab-b4bc-88e95a3dedb8""]","[""SUCCEEDED""]",OK,
6,dev_0226,7,13_00126,28,1,310,19,22,399,474,3,75,"[""d0ab7909-1974-49ff-a396-e676c5afe13e""]","[""SUCCEEDED""]",OK,
6,dev_0284,0,3_00098,10,1,143,0,0,0,0,0,0,"[""0177c84d-6d7b-448d-9745-b34a6572b4bf""]","[""SUCCEEDED""]",OK,
6,dev_0284,1,14_00028,14,2,229,0,3,0,66,3,66,"[""5a993ff4-2114-472f-a656-0f0b4b6463d6""]","[""SUCCEEDED""]",OK,
6,dev_0284,2,2_00009,14,1,225,3,8,66,132,5,66,"[""fa1dab36-3267-43e2-a012-06a8da6cc8be""]","[""SUCCEEDED""]",OK,
6,dev_0284,3,18_00017,30,2,490,8,12,132,245,4,113,"[""fbce92bd-960f-40b8-b9a8-d6e5e0594958""]","[""SUCCEEDED""]",OK,
6,dev_0284,4,16_00036,28,3,404,12,15,245,369,3,124,"[""4f508444-85e7-4b91-bea0-e9015a9f6931""]","[""SUCCEEDED""]",OK,
7,dev_0021,0,14_00058,18,2,270,0,2,0,49,2,49,"[""e96f99f3-c2fa-418a-bc76-0577fd39db66""]","[""SUCCEEDED""]",OK,
7,dev_0021,1,5_00053,6,1,90,2,3,49,60,1,11,"[""08fda041-4e1c-4145-9763-5c4a1f352cda""]","[""SUCCEEDED""]",OK,
7,dev_0021,2,16_00010,26,3,410,3,8,60,134,5,74,"[""2d9102f2-8145-4776-b1e3-8761dc4317ae""]","[""SUCCEEDED""]",OK,
7,dev_0021,3,6_00078,26,1,427,8,10,134,215,2,81,"[""0c459e2a-cde9-4e5c-bcd0-947fd38c4f5d""]","[""SUCCEEDED""]",OK,
7,dev_0021,4,6_00061,18,1,347,10,12,215,264,2,49,"[""41384ebb-cc54-4bbb-88d6-e190f50ac08a""]","[""SUCCEEDED""]",OK,
7,dev_0021,5,13_00060,18,3,287,12,16,264,356,4,92,"[""90daf3f2-9c49-4b0e-982f-96740008d3b2""]","[""SUCCEEDED""]",OK,
7,dev_0021,6,9_00061,14,2,255,16,20,356,424,4,68,"[""05b01a24-a0de-4d07-97c6-9d6fa2a0ca13""]","[""SUCCEEDED""]",OK,
7,dev_0021,7,15_00031,18,2,337,20,22,424,488,2,64,"[""655f61e8-49b9-4d06-b888-1854a36b7f74""]","[""SUCCEEDED""]",OK,
7,dev_0021,8,20_00091,22,2,310,22,24,488,539,2,51,"[""80114438-329a-423d-ab22-85786352670a""]","[""SUCCEEDED""]",OK,
7,dev_0079,0,19_00076,28,2,536,0,4,0,116,4,116,"[""37e3bb93-05f0-44f6-b3c8-a8f1c90005e5""]","[""SUCCEEDED""]",OK,
7,dev_0079,1,6_00111,12,1,125,4,5,116,129,1,13,"[""9e694334-71d7-401f-b164-18eafa6c1305""]","[""SUCCEEDED""]",OK,
7,dev_0079,2,1_00113,12,1,270,5,6,129,183,1,54,"[""397035b3-7f25-48b2-aa3b-33d7d1c89b92""]","[""SUCCEEDED""]",OK,
7,dev_0079,3,16_00022,24,3,336,6,10,183,268,4,85,"[""05b30743-1316-4b1e-8d9b-30c12094ca82""]","[""SUCCEEDED""]",OK,
7,dev_0079,4,18_00105,24,2,416,10,14,268,354,4,86,"[""c323bb0e-21e0-4baf-9285-4008526d013d""]","[""SUCCEEDED""]",OK,
7,dev_0079,5,16_00065,20,2,332,14,14,354,354,0,0,"[""c7ca5687-9995-4920-9950-b98b9a51e80a""]","[""SUCCEEDED""]",OK,
7,dev_0079,6,7_00060,18,1,268,14,17,354,408,3,54,"[""673195ce-5de9-4130-a47a-fccd8e4c9421""]","[""SUCCEEDED""]",OK,
7,dev_0079,7,19_00057,34,2,507,17,20,408,559,3,151,"[""c264107f-58f0-4b6c-880e-eb1a43b1a7e2""]","[""SUCCEEDED""]",OK,
7,dev_0079,8,4_00009,8,1,137,20,22,559,593,2,34,"[""ffa071b9-b074-405a-9348-b3c181fdef9b""]","[""SUCCEEDED""]",OK,
7,dev_0079,9,15_00064,22,2,367,22,24,593,665,2,72,"[""0515e39e-d7bb-415f-8ca5-50e4b69911fb""]","[""SUCCEEDED""]",OK,
7,dev_0127,0,15_00063,24,2,345,0,2,0,53,2,53,"[""6d8e866d-2a96-4f17-a9ce-0149c22e5e5c""]","[""SUCCEEDED""]",OK,
7,dev_0127,1,17_00091,48,4,944,2,6,53,217,4,164,"[""70e2d8c2-3e5b-4aa1-b8b5-9fcce5331fcd""]","[""SUCCEEDED""]",OK,
7,dev_0127,2,1_00120,14,1,261,6,9,217,272,3,55,"[""e83025e4-b8a6-4421-83d8-660ba5622ac7""]","[""SUCCEEDED""]",OK,
7,dev_0127,3,19_00115,20,2,299,9,12,272,317,3,45,"[""d6f1dfcd-f62c-4d04-b9d1-98f047eb5ac7""]","[""SUCCEEDED""]",OK,
7,dev_0127,4,13_00112,32,1,536,12,15,317,393,3,76,"[""9fdf21a0-5183-4756-90b5-069dace9fe09""]","[""SUCCEEDED""]",OK,
7,dev_0176,0,15_00050,24,2,519,0,2,0,69,2,69,"[""b3002e88-c050-4ff1-b1fd-3e5cd596348d""]","[""SUCCEEDED""]",OK,
7,dev_0176,1,16_00078,24,2,356,2,4,69,167,2,98,"[""a0ad2528-ad59-4cbc-baa0-e7e8f0895434""]","[""SUCCEEDED""]",OK,
7,dev_0176,2,12_00108,12,2,200,4,6,167,210,2,43,"[""0b655f3b-536f-4a27-877c-9820cd287ff6""]","[""SUCCEEDED""]",OK,
7,dev_0176,3,19_00025,22,2,277,6,8,210,257,2,47,"[""af5acefe-265d-4732-8dcf-a1741599f1c6""]","[""SUCCEEDED""]",OK,
7,dev_0176,4,8_00077,18,2,232,8,10,257,306,2,49,"[""8f68fe42-8dd1-488e-9aeb-fbe129156986""]","[""SUCCEEDED""]",OK,
7,dev_0176,5,9_00108,18,2,301,10,14,306,361,4,55,"[""87dd808c-8818-41d9-b300-2d3c189e10e5""]","[""SUCCEEDED""]",OK,
7,dev_0176,6,1_00105,14,1,265,14,16,361,435,2,74,"[""9ba7f435-8750-4000-8066-f0fb42131496""]","[""SUCCEEDED""]",OK,
7,dev_0176,7,1_00119,16,1,326,16,18,435,514,2,79,"[""76d13692-b406-4c70-a81b-fd4e0b41441b""]","[""SUCCEEDED""]",OK,
7,dev_0227,0,18_00115,16,2,333,0,4,0,63,4,63,"[""e12ada9c-36cd-431c-804c-1e5b835921d3""]","[""SUCCEEDED""]",OK,
7,dev_0227,1,4_00117,16,1,214,4,6,63,91,2,28,"[""2ea6601d-fa51-4e3c-a3fc-20017f647e16""]","[""SUCCEEDED""]",OK,
7,dev_0227,2,14_00065,20,2,415,6,13,91,248,7,157,"[""da003845-4fbe-4995-b0e7-f84f0eb4893c""]","[""SUCCEEDED""]",OK,
7,dev_0227,3,15_00045,28,2,322,13,15,248,294,2,46,"[""2d16629c-e3fd-44cb-8fdf-b5ea470ffe3a""]","[""SUCCEEDED""]",OK,
7,dev_0227,4,1_00106,16,1,372,15,18,294,349,3,55,"[""56dc5e6f-76be-443a-88d8-bb0399b5357b""]","[""SUCCEEDED""]",OK,
7,dev_0227,5,12_00054,28,2,447,18,20,349,418,2,69,"[""c5ce8863-9338-4bac-94eb-0777aa5c74d4""]","[""SUCCEEDED""]",OK,
7,dev_0285,0,16_00013,26,3,388,0,3,0,64,3,64,"[""fe143b20-ce0d-4c50-afc7-108daa09444c""]","[""SUCCEEDED""]",OK,
